YYY,20120901,00:00:00.000,ENTER,3.140,7722,0,24247.08,,0,,6165132400415400180,A,,,,,144
YYY,20120901,00:00:00.000,ENTER,3.150,1000,0,3150,,0,,6164736301351765215,A,,,,,140
YYY,20120901,00:00:00.000,ENTER,3.160,2500,0,7900,,0,,6165132400415401405,A,,,,,140
YYY,20120901,00:00:00.000,ENTER,3.170,3178,0,10074.26,,0,,6165132400415447304,A,,,,,140
YYY,20120901,00:00:00.000,ENTER,3.190,5000,0,15950,,0,,6166306403956740542,A,,,,,140
YYY,20120901,00:00:00.000,ENTER,3.200,1000,0,3200,,0,,6164736301353293546,A,,,,,140
YYY,20120901,00:00:00.000,ENTER,3.200,1000,0,3200,,0,,6165132400416868290,A,,,,,140
YYY,20120901,00:00:00.000,ENTER,3.200,1500,0,4800,,0,,6166713223260561021,A,,,,,638
YYY,20120901,00:00:00.000,ENTER,3.200,2400,0,7680,,0,,6167505696266515056,A,,,,,144
YYY,20120901,00:00:00.000,ENTER,3.200,3000,0,9600,,0,,6164736301351533882,A,,,,,638
YYY,20120901,00:00:00.000,ENTER,3.230,2000,0,6460,,0,,6166306403956402940,A,,,,,144
YYY,20120901,00:00:00.000,ENTER,3.350,6116,0,20488.6,,0,,6166306403956033733,A,,,,,638
YYY,20120901,00:00:00.000,ENTER,3.400,2300,0,7820,,0,,6156028719015736020,A,,,,,154
YYY,20120901,00:00:00.000,ENTER,3.400,2500,0,8500,,0,,6164736301351984559,A,,,,,311
YYY,20120901,00:00:00.000,ENTER,3.450,1173,0,4046.85,,0,,6164736301351492114,A,,,,,238
YYY,20120901,00:00:00.000,ENTER,3.500,17000,0,59500,,0,,6164736301351522689,A,,,,,361
YYY,20120901,07:00:01.006,ENTER,2.920,3100,0,9052,,0,6167901520449951904,,B,,,,236,
YYY,20120901,07:00:01.006,ENTER,2.930,3100,0,9083,,0,6167901520449951903,,B,,,,236,
YYY,20120901,07:00:01.006,ENTER,2.950,3100,0,9145,SHL ,0,,6167901520449951906,A,,,,,236
YYY,20120901,07:00:01.007,ENTER,2.880,3100,0,8928,,0,6167901520449951908,,B,,,,236,
YYY,20120901,07:00:01.007,ENTER,2.940,3100,0,9114,,0,6167901520449951907,,B,,,,236,
YYY,20120901,07:00:07.536,DELETE,,,,,,0,,6165132400415447304,A,,,,,140
YYY,20120901,07:00:47.844,DELETE,,,,,,0,6167505696265908542,,B,,,,140,
YYY,20120901,07:00:55.912,ENTER,2.750,700,0,1925,,0,6167901520449953980,,B,,,,140,
YYY,20120901,07:01:01.927,ENTER,2.800,1500,0,4200,,0,6167901520449954197,,B,,,,140,
YYY,20120901,07:01:05.705,ENTER,2.940,1039,0,3054.66,,0,,6167901520449954343,A,,,,,140
YYY,20120901,07:01:12.934,DELETE,,,,,,0,6167505696265211244,,B,,,,140,
YYY,20120901,07:31:08.646,DELETE,,,,,,0,,6166713223258252282,A,,,,,638
YYY,20120901,07:31:11.615,ENTER,2.900,1057,0,3065.3,,0,6167901520449963313,,B,,,,638,
YYY,20120901,07:32:04.674,DELETE,,,,,,0,,6164736301351533882,A,,,,,638
YYY,20120901,07:35:43.203,ENTER,3.100,3500,0,10850,SHL ,0,,6167901520449964967,A,,,,,203
